0_0,0_1,0_2,1_0,1_1,1_2,2_0,2_1,2_2,3_0,3_1,3_2,4_0,4_1,4_2,5_0,5_1,5_2,6_0,6_1,6_2,7_0,7_1,7_2,8_0,8_1,8_2,9_0,9_1,9_2,10_0,10_1,10_2,decay_0,decay_1,W_0,W_1,J_0
1.0,1.0,1.0,0.224,0.148,0.092,-0.008,-0.064,-0.04,0.004,-0.016,-0.012,0.02,0.02,0.056,0.016,0.0,-0.048,0.02,0.036,-0.016,-0.056,0.036,0.044,0.012,0.024,-0.076,-0.016,0.024,0.0,0.04,0.044,-0.044,5.922486005351718,5.500398069543047,3.4014447992371615,2.802408421648618,5.785199197882143
1.0,1.0,1.0,0.476,0.02,0.064,-0.624,-0.996,0.62,-0.964,-0.06,0.064,-0.212,0.94,-0.232,0.66,0.108,0.056,0.832,-0.872,-0.928,0.036,-0.072,0.044,-0.692,0.82,-0.832,-0.604,0.028,-0.04,0.072,-0.664,-0.024,-0.5496507453761645,-0.6974486517278677,9.400704237382296,6.534056268121139,1.0159898510684697
1.0,1.0,1.0,0.328,0.3,0.06,-0.084,-0.264,0.036,-0.04,-0.184,0.04,0.008,-0.084,-0.06,0.024,0.056,0.04,-0.012,-0.052,-0.008,-0.036,0.016,0.06,-0.052,0.072,-0.004,-0.024,-0.012,-0.028,-0.036,0.004,-0.048,2.263079595438036,4.135164905927441,5.002528800177905,3.7829193002674275,4.4329782573011265
1.0,1.0,1.0,0.204,0.432,0.164,-0.036,-0.58,0.056,-0.004,-0.844,0.032,-0.016,-0.216,0.0,-0.088,0.568,-0.016,0.044,0.584,0.012,-0.024,-0.012,-0.044,0.084,-0.256,-0.044,0.004,-0.136,-0.052,-0.076,0.02,0.016,0.0625546698764401,5.361996502429736,6.16733802293336,4.731148366777205,2.002634601993314
1.0,1.0,1.0,0.476,0.36,0.092,0.276,-0.496,-0.156,0.056,-0.304,-0.04,-0.096,0.076,0.028,0.004,-0.116,-0.016,0.056,-0.236,-0.092,0.04,0.22,-0.004,0.028,0.468,0.016,0.012,0.088,-0.004,0.04,-0.208,0.064,0.6772709973349595,3.251287363453647,5.371660713662069,0.6502297954124483,4.438681318737311
1.0,1.0,1.0,-0.08,0.42,-0.028,-0.492,0.052,-0.008,0.136,-0.016,-0.096,0.124,0.008,-0.02,-0.016,0.004,-0.02,0.06,-0.016,0.028,-0.096,-0.024,0.024,-0.124,-0.008,-0.036,0.104,0.028,-0.06,-0.048,-0.012,-0.036,3.3401697932086227,1.6702507666730189,2.8477984412028516,9.081359649452185,3.65867896836591
1.0,1.0,1.0,0.0,0.14,-0.06,-0.1,-0.66,0.184,-0.064,-0.236,0.06,0.088,0.132,0.068,0.004,-0.132,0.088,-0.052,0.484,-0.008,0.008,0.724,-0.02,-0.036,-0.512,-0.044,0.008,-0.96,0.0,-0.084,0.144,-0.02,-1.8032129260241874,5.135973159587793,6.781784671484998,7.132729601070288,4.695561249365863
1.0,1.0,1.0,0.308,-0.248,-0.012,-0.056,-0.34,-0.052,-0.044,-0.136,-0.028,0.06,-0.34,-0.032,-0.048,0.552,-0.032,0.136,0.276,0.004,-0.012,-0.556,-0.016,0.056,-0.092,-0.004,-0.072,-0.252,0.036,0.104,0.148,0.044,0.28300948044734797,5.442765561076294,7.71152208394216,0.2917723686484708,7.091033440608953
1.0,1.0,1.0,0.492,0.528,0.26,-0.168,0.124,-0.116,-0.056,0.048,0.08,0.08,0.092,0.116,0.132,0.092,0.088,-0.236,0.068,0.008,-0.32,0.084,-0.044,-0.224,-0.036,-0.044,-0.04,-0.108,0.036,0.076,-0.06,0.0,2.188596916416549,0.8876759489904473,1.200648592542937,2.639605953856035,5.858546912436718
1.0,1.0,1.0,0.1,0.132,-0.008,-0.192,-0.1,0.028,-0.004,-0.048,0.084,0.0,0.012,0.06,0.024,-0.012,-0.028,-0.012,-0.028,-0.008,-0.068,0.0,-0.052,0.076,-0.032,-0.028,-0.016,0.064,-0.048,-0.04,-0.048,-0.048,4.034724578116236,4.681303083640049,4.871969174002603,5.1111568187762355,5.075269266203372
1.0,1.0,1.0,0.192,0.128,0.088,-0.088,-0.036,0.076,-0.036,0.008,0.036,0.052,0.016,-0.052,-0.068,-0.064,-0.116,-0.008,-0.032,0.032,0.04,0.112,-0.016,0.104,-0.06,-0.044,0.004,-0.012,0.016,0.04,0.056,-0.016,9.927821448465526,5.978912389614439,4.442772336289678,5.904858587461304,3.1348742797350186
1.0,1.0,1.0,0.272,-0.032,-0.056,-0.072,-0.124,0.012,0.012,0.032,0.02,0.076,-0.136,0.044,0.016,0.02,0.06,-0.02,0.056,-0.036,-0.008,-0.02,-0.02,-0.04,0.0,0.0,0.02,0.0,0.06,-0.06,-0.012,-0.024,3.31314298629525,5.094101300319973,7.633510052811465,3.097301332498642,6.8883453810739095
1.0,1.0,1.0,0.148,-0.024,0.02,-0.02,-0.22,0.064,-0.08,0.04,-0.04,-0.044,-0.012,-0.04,0.036,-0.016,-0.02,-0.048,0.024,0.032,-0.064,-0.032,0.032,0.0,-0.052,-0.012,0.032,-0.016,-0.04,0.012,-0.052,-0.008,3.7932641014773005,4.102787176979688,7.155825991939373,3.5631515342637954,5.883920274230386
1.0,1.0,1.0,0.12,0.02,0.028,-0.156,-0.172,0.12,-0.024,-0.044,0.124,-0.104,-0.128,0.064,-0.092,-0.024,-0.044,-0.028,-0.004,0.024,0.04,0.004,0.036,-0.02,-0.048,0.052,0.068,0.012,-0.024,0.032,-0.016,-0.008,3.0837541093945338,2.6785699532741236,6.721867722208364,4.743842172052697,6.041195094169903
1.0,1.0,1.0,0.26,0.196,0.072,-0.088,-0.036,-0.012,-0.036,-0.024,0.012,-0.04,0.072,-0.032,-0.032,0.024,0.056,-0.084,-0.04,0.052,-0.012,-0.06,-0.008,0.028,-0.048,0.028,0.032,0.012,-0.028,0.004,0.02,0.032,4.964068429309516,4.469287622004941,3.134994443460633,4.355489542012672,5.692104389325076
1.0,1.0,1.0,-0.216,0.44,-0.112,-0.34,0.048,-0.036,0.16,0.088,-0.032,0.044,-0.06,0.0,0.04,0.044,-0.02,-0.064,0.012,-0.052,0.028,0.02,0.08,-0.012,-0.068,0.016,0.0,0.076,-0.108,-0.064,-0.04,0.032,4.566014710524239,2.711823705840565,1.8022022678687262,9.982521392189888,4.334367494948715
1.0,1.0,1.0,0.424,0.284,0.108,-0.484,-0.072,0.012,-0.592,-0.176,0.2,-0.076,-0.084,0.008,-0.084,0.02,0.008,-0.364,-0.052,0.08,0.088,0.04,-0.056,0.876,0.052,0.064,0.648,0.0,-0.016,-0.524,-0.016,-0.044,4.550629010355122,-0.08617419043246644,4.623310464338387,5.1553164265825036,4.34046731869223
1.0,1.0,1.0,0.52,0.356,0.22,0.028,-0.048,-0.02,-0.088,-0.048,0.016,0.08,-0.04,0.08,0.216,0.132,0.028,0.056,0.072,-0.12,-0.168,-0.076,-0.012,-0.14,-0.004,0.04,-0.168,0.048,-0.056,-0.02,-0.072,0.02,3.5188171060109714,1.2204603423151537,2.489587287379997,1.88135505717293,5.760922724143828
1.0,1.0,1.0,0.208,0.5,0.116,-0.06,-0.152,0.004,-0.16,-0.26,0.124,-0.08,-0.016,0.032,0.04,0.008,0.0,-0.028,-0.348,-0.024,-0.004,-0.456,0.012,-0.088,-0.12,0.08,-0.032,0.228,0.02,0.016,0.256,-0.016,0.5595385378866466,4.557501851233072,3.525212574211735,3.4818751082542976,4.970450825685305
1.0,1.0,1.0,0.144,0.276,0.052,-0.2,-0.188,0.084,-0.108,-0.048,0.012,0.004,-0.032,-0.092,0.024,0.064,0.032,-0.024,0.04,0.008,0.032,-0.048,0.016,0.04,0.02,-0.012,0.048,-0.024,0.024,0.044,-0.084,0.032,3.4160762882993105,3.5048738665951906,4.89818021806084,5.855700080702441,4.438440896483091
1.0,1.0,1.0,0.352,-0.172,-0.068,-0.34,-0.248,0.308,-0.024,0.004,-0.292,0.016,-0.124,0.036,-0.764,0.176,-0.18,-0.74,0.012,-0.072,0.26,-0.192,-0.028,0.628,-0.012,0.064,0.088,0.02,0.108,0.144,-0.044,0.028,1.6731435166018906,-0.10657900080256288,8.600906030165781,4.215049087208679,6.427091818139083
1.0,1.0,1.0,0.38,0.452,0.216,-0.292,0.104,0.036,-0.324,-0.12,0.044,-0.028,-0.124,-0.072,0.088,-0.056,-0.064,-0.024,-0.012,-0.044,-0.024,-0.056,0.016,-0.024,-0.012,-0.02,-0.044,0.056,-0.004,0.032,0.008,-0.04,3.4420163327642026,2.104818044769937,3.3546340672648745,6.162477124981932,1.766632782922652
1.0,1.0,1.0,0.164,0.644,0.096,-0.212,0.156,-0.032,-0.096,-0.008,0.016,-0.04,-0.18,0.02,0.048,-0.052,0.004,0.016,-0.088,0.008,0.04,-0.024,0.0,0.04,-0.02,-0.1,-0.084,0.028,0.016,-0.012,0.024,-0.084,2.7522255013944306,5.43403286190448,2.531876600955499,6.9179876032091805,1.5925870060122485
1.0,1.0,1.0,0.508,0.032,-0.02,-0.036,-0.004,-0.072,-0.088,0.048,-0.04,0.052,0.048,-0.052,0.164,-0.008,0.004,-0.02,0.024,0.012,-0.088,0.084,-0.012,-0.04,-0.024,-0.032,0.016,-0.028,-0.06,-0.008,0.028,-0.012,7.846874900809761,1.927917472360253,6.161167955933797,2.6936494746582236,5.422198877509926
1.0,1.0,1.0,-0.028,-0.104,0.012,-0.104,-0.552,0.216,0.068,0.076,0.08,0.016,-0.188,0.06,0.032,0.58,0.02,0.084,0.432,-0.02,-0.084,-0.956,0.064,0.02,-0.076,0.0,0.132,0.516,0.032,-0.088,-0.032,0.08,-0.38044297848170006,3.8229150652126807,8.242592114853798,7.815127521477824,5.928505757613621
1.0,1.0,1.0,0.572,0.332,0.224,0.128,-0.084,-0.012,0.056,-0.076,0.028,-0.044,-0.028,0.08,0.036,-0.008,0.036,-0.048,0.06,-0.028,0.048,0.032,-0.088,0.052,0.008,-0.052,0.016,0.068,-0.02,0.06,-0.004,-0.064,4.679123011900382,3.129831608821224,4.692515416814493,1.3589599416254816,3.398047705452128
1.0,1.0,1.0,-0.192,0.036,-0.012,-0.08,-0.16,0.072,-0.008,0.016,0.072,0.032,-0.048,-0.032,0.088,0.028,0.028,0.0,-0.056,-0.008,-0.064,0.052,-0.02,0.036,-0.012,0.0,0.016,-0.004,-0.012,0.04,-0.024,0.032,4.414991644744072,3.7657751563985453,5.563104929741988,8.767940611111747,7.489562061473833
1.0,1.0,1.0,0.612,0.072,0.028,0.044,-0.152,-0.012,-0.536,-0.008,-0.008,-0.532,-0.04,0.052,-0.348,0.016,-0.012,-0.012,0.0,0.004,0.128,0.084,0.052,0.076,-0.012,0.056,-0.036,-0.088,0.02,0.064,-0.008,-0.048,5.885360570267157,0.5425099400951754,6.0580706323404145,3.964779930738861,2.103825983992084
1.0,1.0,1.0,-0.048,0.312,-0.056,-0.028,-0.224,0.084,-0.02,0.2,0.02,-0.036,0.088,-0.012,0.0,-0.676,0.044,-0.02,-0.692,0.032,-0.044,0.032,-0.02,-0.036,-0.012,-0.088,0.036,-0.224,0.044,-0.084,0.144,-0.02,0.2710340231767474,5.127194598035018,3.4827138105857873,6.475495711392723,7.485500453576959
1.0,1.0,1.0,-0.032,0.1,0.02,-0.088,0.0,0.064,0.028,0.036,-0.008,-0.012,-0.06,0.056,-0.032,-0.056,-0.008,-0.024,-0.06,-0.004,0.0,0.064,-0.024,-0.016,-0.028,0.06,-0.016,0.028,0.052,-0.036,0.076,0.024,6.274151026766662,5.144892996054887,4.701334297489469,6.018947164284032,6.701496573030609
1.0,1.0,1.0,0.32,0.12,0.04,-0.048,-0.056,-0.032,-0.076,-0.012,0.04,-0.056,0.012,0.036,-0.024,0.024,0.016,0.016,0.028,0.012,-0.032,-0.016,0.016,0.004,-0.048,-0.012,-0.056,0.028,0.06,-0.04,-0.032,0.016,6.046501534025442,4.549367457915409,5.40697462920272,3.837521709508004,3.3155511594311777
1.0,1.0,1.0,0.176,-0.02,0.052,-0.068,-0.428,0.008,-0.12,0.004,0.036,-0.024,0.148,-0.036,0.084,-0.096,-0.052,-0.068,0.096,-0.044,-0.016,0.06,0.012,-0.012,-0.036,-0.016,0.028,0.028,0.08,0.0,0.0,-0.056,2.410638784470888,8.368510393940593,9.404990551363511,4.994270033685115,2.626776182678872
1.0,1.0,1.0,-0.016,0.388,-0.02,-0.696,-0.028,-0.036,-0.06,-0.072,0.044,0.308,-0.128,-0.1,0.048,0.012,-0.036,0.228,0.008,0.012,0.056,-0.052,0.012,-0.624,0.0,0.024,-0.148,-0.06,-0.024,0.708,-0.008,-0.004,4.07716744957867,0.2401096496030357,3.2693289084308743,7.877038791215766,4.0146872128953905
1.0,1.0,1.0,0.22,0.056,-0.012,-0.136,-0.096,0.08,0.028,0.092,0.064,0.02,0.036,-0.064,-0.068,-0.06,0.048,-0.028,-0.04,-0.028,0.068,0.016,-0.06,0.072,0.02,0.092,0.02,0.008,0.02,-0.024,-0.036,0.028,3.9090243521489754,2.7780936458874215,4.604084570392842,3.7570969709062982,7.556613874928857
1.0,1.0,1.0,-0.008,-0.132,-0.028,-0.128,-0.448,0.16,-0.044,0.024,0.044,-0.012,-0.304,0.044,0.02,0.244,0.032,-0.024,0.384,0.0,-0.064,-0.28,0.064,0.02,-0.248,-0.028,-0.036,0.08,-0.052,-0.084,-0.068,0.024,0.724872406196178,4.550367496991592,7.459322677041127,6.019053724486447,6.264064069478408
1.0,1.0,1.0,0.216,0.028,-0.004,-0.532,-0.572,0.392,-0.244,-0.16,0.14,0.112,0.296,0.104,0.084,0.128,0.044,-0.012,0.012,0.0,0.052,0.056,0.076,-0.008,0.02,-0.028,-0.06,-0.148,0.048,-0.104,0.0,0.016,1.3182394693307409,1.4225881485354681,7.437269150404662,6.726897912373113,3.3053421608055435
1.0,1.0,1.0,0.212,0.42,0.104,-0.624,0.016,0.024,-0.304,-0.052,0.052,0.28,-0.02,-0.06,0.284,0.02,-0.072,-0.096,0.108,0.036,-0.04,0.032,0.008,0.024,0.04,-0.008,-0.072,0.024,0.064,-0.136,0.044,0.028,3.955936585382411,0.9374308441651706,2.7829840636383323,7.271939743173279,2.6928867986203397
1.0,1.0,1.0,-0.096,0.096,0.0,-0.272,-0.096,0.024,-0.088,-0.024,-0.024,-0.16,-0.012,-0.02,-0.072,-0.012,0.06,0.144,-0.016,-0.024,0.08,-0.016,-0.024,-0.024,0.048,-0.04,-0.04,-0.004,-0.044,-0.024,0.0,-0.056,4.8671098918978375,2.206466231048985,4.365629703845446,6.335820220067406,7.0091123078838695
1.0,1.0,1.0,0.284,0.028,-0.048,-0.22,-0.36,0.164,-0.12,-0.052,0.06,0.0,0.024,-0.016,-0.044,-0.012,-0.032,-0.032,-0.024,0.04,-0.064,0.112,0.008,-0.036,-0.052,0.032,0.008,-0.016,-0.04,-0.044,-0.012,-0.032,2.545838725971657,3.6791221643304692,6.527674484987699,4.970213887824767,4.537330795931757
1.0,1.0,1.0,0.196,0.2,-0.004,-0.168,-0.556,0.14,0.044,-0.12,-0.012,-0.012,-0.008,0.044,-0.04,-0.132,0.028,-0.036,0.096,-0.06,0.08,0.44,0.008,0.06,0.076,-0.016,0.012,-0.336,0.02,0.072,-0.088,-0.04,0.6882102569091151,3.6534222565069387,6.273925079106389,5.535705985599748,4.86179196838159
1.0,1.0,1.0,0.124,0.628,0.064,-0.124,-0.12,0.028,-0.032,-0.612,0.044,0.072,-0.612,-0.108,-0.02,-0.252,0.064,-0.012,0.124,0.008,-0.06,0.28,0.004,0.02,0.232,-0.044,0.024,0.06,0.036,-0.056,-0.024,-0.032,0.464807983734691,5.403909348444153,4.481519722438508,7.0377945931011,1.8388076296832514
1.0,1.0,1.0,0.132,0.264,0.1,-0.368,-0.108,0.228,-0.036,-0.072,0.012,-0.232,-0.056,0.016,-0.2,-0.052,0.012,0.14,-0.072,-0.06,0.268,0.028,0.024,-0.104,-0.06,0.044,0.016,0.008,-0.072,-0.016,-0.052,0.036,3.8842074929842862,1.3621145888111101,4.211089129059676,5.709535452460983,6.558264865892713
1.0,1.0,1.0,0.06,-0.084,-0.024,-0.02,-0.208,0.084,-0.02,0.008,-0.108,-0.004,-0.052,-0.088,0.032,0.176,0.104,-0.012,-0.024,-0.084,-0.076,-0.072,-0.036,0.036,-0.008,-0.012,0.028,-0.096,0.012,-0.008,-0.04,0.008,2.5328674271686245,6.5518453027952095,8.416044473679374,5.85384446564218,7.071244298771639
1.0,1.0,1.0,0.084,0.124,0.032,-0.24,-0.068,0.028,0.004,0.024,0.028,0.016,-0.08,-0.032,-0.148,-0.056,-0.004,0.108,-0.116,0.024,0.092,0.044,0.048,-0.044,-0.016,0.124,-0.056,-0.024,-0.008,-0.02,0.072,-0.028,3.656698701817392,2.4111045958058046,3.534491965829577,5.267972634616492,6.544939843720336
1.0,1.0,1.0,0.14,0.128,0.076,-0.224,-0.168,0.144,-0.088,-0.084,0.092,0.012,-0.04,-0.004,0.004,-0.056,-0.004,-0.024,-0.06,-0.068,0.032,-0.004,-0.044,-0.068,0.048,0.004,0.1,0.016,-0.052,0.112,-0.016,0.056,3.974298269195502,3.5780132423707154,5.20886660515856,5.218255137856888,5.181210539637334
1.0,1.0,1.0,0.28,0.376,0.128,-0.284,-0.232,0.18,-0.124,-0.264,0.124,-0.072,-0.028,-0.036,-0.032,-0.012,-0.044,0.008,-0.208,0.0,0.0,-0.036,-0.052,0.056,-0.012,0.052,-0.004,0.216,-0.044,-0.056,0.132,-0.004,1.0496943456248435,2.7139868341950053,4.3359760825769,4.885864175586504,4.417883982857031
1.0,1.0,1.0,-0.032,0.428,-0.076,-0.34,-0.212,0.496,-0.08,0.112,-0.064,-0.404,0.148,-0.288,0.116,-0.58,-0.128,0.792,-0.952,-0.768,-0.144,-0.16,0.032,-0.116,0.188,-0.6,0.024,-0.328,0.136,-0.468,-0.02,0.032,-0.06160393345792681,0.2495809562578759,3.4414908196934206,6.626367440543354,7.064031166110244
1.0,1.0,1.0,0.076,0.208,-0.036,-0.06,-0.252,0.08,0.0,-0.08,0.072,-0.084,-0.156,0.032,0.0,-0.108,0.052,0.02,0.092,-0.056,0.008,0.172,-0.036,-0.044,-0.064,0.036,0.052,0.024,0.076,0.052,-0.06,-0.032,1.826546140975928,6.3085461063732975,5.662580705063608,5.118451399692118,6.332006817767031
1.0,1.0,1.0,0.148,0.036,0.032,-0.112,-0.04,0.024,-0.064,-0.048,0.056,0.096,0.024,0.008,-0.068,0.072,-0.044,0.0,-0.008,-0.008,0.072,0.04,-0.088,0.032,0.092,-0.052,-0.04,-0.012,0.052,-0.104,0.044,-0.044,7.070443965047575,3.354725586393679,6.676311684934863,4.130938953523929,6.293656160966051
1.0,1.0,1.0,0.236,0.408,0.156,-0.416,-0.176,0.416,0.028,0.064,0.668,-0.12,0.188,-0.124,-0.856,-0.32,0.352,-0.324,-0.816,0.236,0.74,-0.404,-0.416,0.476,0.072,0.188,0.036,0.044,-0.224,0.412,-0.2,-0.436,0.2298770099929599,-0.5441616728640035,3.30790334672503,4.682610235634306,6.570361478567673
1.0,1.0,1.0,0.132,0.148,0.064,-0.14,-0.252,0.024,-0.112,-0.116,0.004,0.052,0.096,-0.028,0.02,0.048,0.036,-0.024,0.104,-0.056,0.064,0.06,-0.028,-0.024,0.016,-0.048,0.096,-0.012,-0.036,-0.032,-0.024,-0.048,3.3196997695796626,5.474882441769987,6.878774808287911,6.233275569222812,2.2506623821486538
1.0,1.0,1.0,0.276,0.392,0.084,-0.044,-0.308,-0.048,-0.108,-0.332,0.072,-0.024,0.076,-0.076,0.028,-0.26,0.016,-0.02,-0.528,-0.012,-0.028,-0.228,-0.008,-0.056,0.548,0.036,0.02,0.448,0.02,-0.048,0.04,0.072,0.33358167145066897,5.369190992840937,4.330905255854582,3.2985495221355268,5.180910036442813
1.0,1.0,1.0,0.044,0.168,-0.044,-0.056,-0.464,0.056,-0.044,-0.12,0.052,-0.012,-0.044,0.024,-0.068,-0.208,-0.012,-0.028,0.184,0.012,-0.04,0.344,-0.008,0.124,-0.004,-0.008,0.104,-0.26,-0.068,-0.144,-0.036,0.012,0.8460068302034478,5.3109229720205935,6.256706364962122,7.4155315996366475,5.160743517271152
1.0,1.0,1.0,0.152,-0.012,0.076,-0.204,-0.328,0.164,0.012,-0.056,-0.012,-0.028,-0.004,-0.04,-0.052,0.0,-0.004,-0.036,0.068,-0.024,0.076,0.036,0.016,0.04,-0.08,0.0,0.016,0.044,-0.028,0.068,0.044,-0.024,2.5170339975519944,3.24111414245937,7.7049362752861,5.796776045499034,5.300372673248134
1.0,1.0,1.0,-0.168,0.432,-0.048,-0.136,0.004,0.092,-0.02,-0.012,-0.04,-0.032,0.132,-0.036,0.084,0.196,0.08,0.052,-0.028,-0.056,0.004,-0.048,0.044,-0.044,-0.048,0.052,-0.016,0.04,0.032,0.032,-0.036,-0.012,1.7646453036206275,3.537915141933675,1.694613298953148,8.535762041657241,6.737071711526692
1.0,1.0,1.0,0.472,0.02,0.044,-0.088,-0.3,-0.02,-0.108,-0.004,-0.032,-0.028,0.032,-0.028,0.004,0.064,0.028,0.112,0.06,-0.036,-0.056,0.048,0.0,-0.12,-0.036,-0.02,-0.08,0.012,0.108,0.064,-0.02,-0.028,3.176676786764477,1.9230580705494968,7.233404090122971,2.725616922651814,4.600923884304899
1.0,1.0,1.0,0.228,0.492,0.192,-0.244,-0.028,0.096,-0.016,0.04,0.104,0.016,0.12,-0.008,-0.144,0.0,-0.024,-0.124,0.08,-0.036,0.044,0.088,0.02,0.036,-0.012,0.008,0.012,-0.08,-0.044,0.032,0.032,-0.016,2.4779144368554764,2.0027815691427002,1.5647894974707004,3.883890220206389,6.737145006119926
1.0,1.0,1.0,0.48,0.368,0.224,0.1,-0.22,-0.008,-0.096,-0.192,0.088,-0.092,-0.06,0.136,0.024,-0.024,-0.064,-0.016,-0.104,-0.056,0.04,-0.036,-0.012,-0.056,-0.004,-0.028,-0.08,0.044,-0.004,0.028,0.016,-0.012,1.8398140027969883,2.538982900457765,4.233067122060454,2.4710323455798693,4.473254741582899
1.0,1.0,1.0,0.292,0.1,0.12,-0.076,-0.08,-0.004,0.008,0.036,0.068,-0.008,-0.044,0.02,0.0,-0.012,0.044,-0.048,-0.08,-0.024,-0.072,0.016,0.008,0.084,0.0,0.068,-0.084,-0.056,0.012,-0.012,0.008,-0.02,4.522178842517088,2.9747903462767904,4.9097842134701555,2.5159239572935723,6.33012818675055
1.0,1.0,1.0,0.036,0.336,-0.044,-0.044,-0.364,0.008,-0.016,-0.24,0.0,-0.016,-0.012,0.06,0.072,-0.276,0.044,0.016,-0.36,-0.016,0.04,0.112,-0.056,0.012,0.476,0.04,-0.024,0.22,0.028,-0.004,-0.22,-0.024,0.600184803046699,5.934588389861675,4.7783842581611635,5.669255912015068,5.141801070839695
1.0,1.0,1.0,0.204,0.184,0.052,-0.104,-0.132,0.1,-0.052,-0.044,-0.024,-0.04,-0.036,0.068,0.004,-0.124,0.04,-0.008,-0.032,-0.024,0.008,0.06,-0.06,-0.068,0.012,0.024,0.056,-0.032,0.032,-0.008,0.028,-0.068,3.142512463831169,3.456805301199205,4.320209042305468,4.422815712207643,6.192487501830917
1.0,1.0,1.0,0.132,0.12,-0.044,-0.188,-0.156,0.128,-0.092,-0.028,0.04,-0.02,-0.012,0.0,-0.016,-0.028,-0.092,-0.044,0.04,-0.012,-0.016,0.076,-0.052,-0.068,0.092,0.008,-0.136,-0.032,0.016,-0.008,-0.04,-0.016,2.92597151517409,3.135686962021876,4.89766777879729,5.459555872031601,5.67601758727549
